Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
1/7/2015	Jan-15	4833  HICKORY WAY	SINGLE FAMILY		ANTIOCH	1/7/2015	1	Jan	150	2015	8	150000	150	20150109-0002448	No	No	0.15							
1/7/2015	Jan-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	246	NASHVILLE	1/7/2015	1	Jan	145	2015	9	145000	145	20150112-0002967	No	No	0.145							
1/8/2015	Jan-15	120  NORTHCREST COMMONS CIR	RESIDENTIAL CONDO		NASHVILLE	1/8/2015	1	Jan	148.75	2015	1	148750	148.75	20150109-0002450	No	No	0.14875							
1/8/2015	Jan-15	337  SHADY CREEK LN	RESIDENTIAL CONDO		NASHVILLE	1/8/2015	1	Jan	250	2015	1	250000	250	20150109-0002678	No	No	0.25							
1/8/2015	Jan-15	653  MAGNOLIA LN	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	255	2015	1	255000	255	20150115-0004365	No	No	0.255							
1/8/2015	Jan-15	4346  BARNES COVE DR	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	187	2015	1	187000	187	20150113-0003548	No	No	0.187							
1/8/2015	Jan-15	940  ARCHER ST	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	214	2015	2	214000	214	20150114-0003977	No	No	0.214							
1/8/2015	Jan-15	824 A  HORNER AVE	RESIDENTIAL CONDO		NASHVILLE	1/8/2015	1	Jan	550	2015	2	550000	550	20150109-0002706	No	No	0.55							
1/8/2015	Jan-15	4412  FARRISWOOD DR	RESIDENTIAL CONDO		NASHVILLE	1/8/2015	1	Jan	688.8	2015	2	688800	688.8	20150112-0002817	No	No	0.6888							
1/8/2015	Jan-15	810  BELLEVUE RD	RESIDENTIAL CONDO	301	NASHVILLE	1/8/2015	1	Jan	80.995	2015	2	80995	80.995	20150112-0003017	No	No	0.080995							
1/8/2015	Jan-15	908  MARILYN RD	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	85	2015	3	85000	85	20150109-0002551	No	No	0.085							
1/8/2015	Jan-15	1812  WILSON CAMP CIR	SINGLE FAMILY		MADISON	1/8/2015	1	Jan	145.9	2015	6	145900	145.9	20150113-0003477	No	No	0.1459							
1/8/2015	Jan-15	917  CHICKASAW AVE	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	76.5	2015	6	76500	76.5	20150116-0004875	No	No	0.0765							
1/8/2015	Jan-15	146  PIEDMONT AVE	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	103	2015	6	103000	103	20150108-0002077	No	No	0.103							
1/8/2015	Jan-15	1986  UPLAND DR	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	219	2015	6	219000	219	20150112-0002815	No	No	0.219							
1/8/2015	Jan-15	912  MANILA AVE	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	119	2015	6	119000	119	20150109-0002350	No	No	0.119							
1/8/2015	Jan-15	664  GRANWOOD BLVD	SINGLE FAMILY		OLD HICKORY	1/8/2015	1	Jan	122	2015	7	122000	122	20150109-0002479	No	No	0.122							
1/8/2015	Jan-15	516  KNAPP FARM DR	RESIDENTIAL CONDO		HERMITAGE	1/8/2015	1	Jan	139.9	2015	7	139900	139.9	20150114-0003932	No	No	0.1399							
1/8/2015	Jan-15	956  COLFAX DR	SINGLE FAMILY		NASHVILLE	1/8/2015	1	Jan	140	2015	7	140000	140	20150109-0002600	No	No	0.14							
1/8/2015	Jan-15	1545  LINCOYA BAY DR	RESIDENTIAL CONDO		NASHVILLE	1/8/2015	1	Jan	145	2015	8	145000	145	20150109-0002648	No	No	0.145							
1/8/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1201	NASHVILLE	1/8/2015	1	Jan	998	2015	9	998000	998	20150112-0003235	No	No	0.998							
1/8/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1901	NASHVILLE	1/8/2015	1	Jan	1040.25	2015	9	1040250	1040.25	20150109-0002703	No	No	1.04025							
1/9/2015	Jan-15	1318  PILLOW ST	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	160	2015	1	160000	160	20150114-0003796	Yes	No	0.16							
1/9/2015	Jan-15	2197  NOLENSVILLE PIKE	RESIDENTIAL CONDO	112	NASHVILLE	1/9/2015	1	Jan	124.9	2015	1	124900	124.9	20150112-0002969	No	No	0.1249							
1/9/2015	Jan-15	3225  HOLBROOK DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	159.9	2015	1	159900	159.9	20150114-0003841	No	No	0.1599							
1/9/2015	Jan-15	405  FIELDCREST DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	375	2015	1	375000	375	20150127-0007608	No	No	0.375							
1/9/2015	Jan-15	3779  TURLEY DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	119	2015	1	119000	119	20150113-0003459	No	No	0.119							
1/9/2015	Jan-15	170  SHEILA DR	SINGLE FAMILY		ANTIOCH	1/9/2015	1	Jan	139.9	2015	1	139900	139.9	20150116-0004624	No	No	0.1399							
1/9/2015	Jan-15	2004  STANFORD VILLAGE DR	SINGLE FAMILY		ANTIOCH	1/9/2015	1	Jan	194.5	2015	1	194500	194.5	20150113-0003476	No	No	0.1945							
1/9/2015	Jan-15	1253  BLAIRFIELD DR	SINGLE FAMILY		ANTIOCH	1/9/2015	1	Jan	219	2015	1	219000	219	20150116-0004657	No	No	0.219							
1/9/2015	Jan-15	702  CENTERPOINT LN	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	399.5	2015	2	399500	399.5	20150114-0003836	No	No	0.3995							
1/9/2015	Jan-15	318  33RD AVE N	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	210	2015	2	210000	210	20150112-0002998	No	No	0.21							
1/9/2015	Jan-15	4502  IDAHO AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	270	2015	2	270000	270	20150112-0003320	No	No	0.27							
1/9/2015	Jan-15	4487  POST PL	RESIDENTIAL CONDO	145	NASHVILLE	1/9/2015	1	Jan	165	2015	2	165000	165	20150113-0003484	No	No	0.165							
1/9/2015	Jan-15	4225  HARDING PIKE	RESIDENTIAL CONDO	407	NASHVILLE	1/9/2015	1	Jan	155	2015	2	155000	155	20150121-0005726	No	No	0.155							
1/9/2015	Jan-15	419  NORMANDY CIR	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	270	2015	2	270000	270	20150120-0005267	No	No	0.27							
1/9/2015	Jan-15	3102  WEST END CIR	RESIDENTIAL CONDO	102	NASHVILLE	1/9/2015	1	Jan	315	2015	2	315000	315	20150115-0004347	No	No	0.315							
1/9/2015	Jan-15	1025  SUMMIT AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	407.5	2015	2	407500	407.5	20150113-0003602	No	No	0.4075							
1/9/2015	Jan-15	2310  LINDELL AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	305.5	2015	2	305500	305.5	20150121-0005864	No	No	0.3055							
1/9/2015	Jan-15	742  VOSSWOOD DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	1125	2015	2	1125000	1125	20150112-0003076	No	No	1.125							
1/9/2015	Jan-15	4505  HARDING PIKE	RESIDENTIAL CONDO	151	NASHVILLE	1/9/2015	1	Jan	205	2015	2	205000	205	20150114-0003815	No	No	0.205							
1/9/2015	Jan-15	1813  ROSEWOOD AVE	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	560	2015	2	560000	560	20150114-0003945	No	No	0.56							
1/9/2015	Jan-15	3716  SYCAMORE LN	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	725	2015	2	725000	725	20150114-0003915	No	No	0.725							
1/9/2015	Jan-15	828 A  CLAYTON AVE	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	529	2015	2	529000	529	20150113-0003329	No	No	0.529							
1/9/2015	Jan-15	608  SUMMIT OAKS CT	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	334.056	2015	2	334056	334.056	20150121-0005900	No	No	0.334056							
1/9/2015	Jan-15	140  WINDSOR DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	725	2015	2	725000	725	20150112-0003237	No	No	0.725							
1/9/2015	Jan-15	28  BELCARO CIR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	425	2015	2	425000	425	20150112-0003270	No	No	0.425							
1/9/2015	Jan-15	2001  LEEDS LN	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	268.68	2015	2	268680	268.68	20150112-0003009	No	No	0.26868							
1/9/2015	Jan-15	7729  POPLAR RIDGE DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	187.5	2015	2	187500	187.5	20150112-0002911	No	No	0.1875							
1/9/2015	Jan-15	125  WESTERLY DR	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	121.5	2015	2	121500	121.5	20150114-0004032	No	No	0.1215							
1/9/2015	Jan-15	110  BELLEVUE RD	RESIDENTIAL CONDO	5	NASHVILLE	1/9/2015	1	Jan	87	2015	2	87000	87	20150113-0003514	No	No	0.087							
1/9/2015	Jan-15	4975  TYNE RIDGE CT	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	645	2015	2	645000	645	20150113-0003481	No	No	0.645							
1/9/2015	Jan-15	1831  16TH AVE N	DUPLEX		NASHVILLE	1/9/2015	1	Jan	67.2	2015	3	67200	67.2	20150113-0003633	No	No	0.0672							
1/9/2015	Jan-15	1729  UNDERWOOD ST	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	47	2015	3	47000	47	20150116-0004646	No	No	0.047							
1/9/2015	Jan-15	5602 A  KENTUCKY AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	316.7	2015	3	316700	316.7	20150112-0002995	No	No	0.3167							
1/9/2015	Jan-15	5316  INDIANA AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	125	2015	3	125000	125	20150109-0002670	No	No	0.125							
1/9/2015	Jan-15	814  31ST AVE N	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	12	2015	3	12000	12	20150113-0003547	No	No	0.012							
1/9/2015	Jan-15	8140  BOONE TRCE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	195	2015	3	195000	195	20150112-0003225	No	No	0.195							
1/9/2015	Jan-15	3225  CRISLYNNDALE DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	75	2015	5	75000	75	20150116-0004627	No	No	0.075							
1/9/2015	Jan-15	301  OAKVIEW DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	117.9	2015	5	117900	117.9	20150112-0003265	No	No	0.1179							
1/9/2015	Jan-15	432  GATES RD	SINGLE FAMILY		GOODLETTSVILLE	1/9/2015	1	Jan	118	2015	6	118000	118	20150112-0002822	No	No	0.118							
1/9/2015	Jan-15	500  VANTREASE RD	SINGLE FAMILY		MADISON	1/9/2015	1	Jan	218	2015	6	218000	218	20150113-0003479	No	No	0.218							
1/9/2015	Jan-15	1307  NEWMAN AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	135	2015	6	135000	135	20150109-0002699	No	No	0.135							
1/9/2015	Jan-15	1404  LISCHEY AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	160	2015	6	160000	160	20150113-0003509	No	No	0.16							
1/9/2015	Jan-15	1011  CAROLYN AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	299.9	2015	6	299900	299.9	20150113-0003490	No	No	0.2999							
1/9/2015	Jan-15	2115  YEAMAN PL	RESIDENTIAL CONDO	512	NASHVILLE	1/9/2015	1	Jan	205.31	2015	6	205310	205.31	20150112-0003274	No	No	0.20531							
1/9/2015	Jan-15	314  CHAPEL AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	375	2015	6	375000	375	20150114-0003821	No	No	0.375							
1/9/2015	Jan-15	1705  EASTSIDE AVE	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	446	2015	6	446000	446	20150113-0003562	No	No	0.446							
1/9/2015	Jan-15	403  KEETON AVE	SINGLE FAMILY		OLD HICKORY	1/9/2015	1	Jan	112	2015	7	112000	112	20150112-0003193	No	No	0.112							
1/9/2015	Jan-15	1608  AARONWOOD DR	SINGLE FAMILY		OLD HICKORY	1/9/2015	1	Jan	148	2015	7	148000	148	20150114-0003852	No	No	0.148							
1/9/2015	Jan-15	105  CUMBERLAND TRCE	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	124	2015	7	124000	124	20150115-0004312	No	No	0.124							
1/9/2015	Jan-15	2804  GLENOAKS DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	245	2015	7	245000	245	20150122-0006276	No	No	0.245							
1/9/2015	Jan-15	2258  LEBANON PIKE	RESIDENTIAL CONDO	32	NASHVILLE	1/9/2015	1	Jan	74	2015	7	74000	74	20150114-0003789	No	No	0.074							
1/9/2015	Jan-15	2550  HIBBITTS RD	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	125	2015	7	125000	125	20150120-0005284	No	No	0.125							
1/9/2015	Jan-15	625  COTTONWOOD DR	SINGLE FAMILY		NASHVILLE	1/9/2015	1	Jan	63	2015	7	63000	63	20150115-0004432	No	No	0.063							
1/9/2015	Jan-15	328  HICKORY PL	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	87	2015	7	87000	87	20150116-0004664	No	No	0.087							
1/9/2015	Jan-15	1624  ROBINDALE DR	SINGLE FAMILY		HERMITAGE	1/9/2015	1	Jan	256.3	2015	8	256300	256.3	20150113-0003523	No	No	0.2563							
1/9/2015	Jan-15	945  COARSEY DR	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	41	2015	8	41000	41	20150113-0003613	No	No	0.041							
1/9/2015	Jan-15	238  BUCK RUN DR	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	125	2015	8	125000	125	20150116-0004872	No	No	0.125							
1/9/2015	Jan-15	732  FRODO LN	SINGLE FAMILY		ANTIOCH	1/9/2015	1	Jan	194.731	2015	8	194731	194.731	20150114-0003809	No	No	0.194731							
1/9/2015	Jan-15	5157  PRESERVE BLVD	SINGLE FAMILY		ANTIOCH	1/9/2015	1	Jan	137	2015	8	137000	137	20150114-0003979	No	No	0.137							
1/9/2015	Jan-15	506 A  BUCHANAN ST	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	445	2015	9	445000	445	20150123-0006655	No	No	0.445							
1/9/2015	Jan-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	365	NASHVILLE	1/9/2015	1	Jan	191	2015	9	191000	191	20150114-0003845	No	No	0.191							
1/9/2015	Jan-15	310  VAN BUREN ST	RESIDENTIAL CONDO		NASHVILLE	1/9/2015	1	Jan	335	2015	9	335000	335	20150113-0003643	No	No	0.335							
1/9/2015	Jan-15	415  CHURCH ST	RESIDENTIAL CONDO	2115	NASHVILLE	1/9/2015	1	Jan	430	2015	9	430000	430	20150123-0006733	No	No	0.43							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1212	NASHVILLE	1/9/2015	1	Jan	309.371	2015	9	309371	309.371	20150113-0003625	No	No	0.309371							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1401	NASHVILLE	1/9/2015	1	Jan	1043.708	2015	9	1043708	1043.708	20150112-0003231	No	No	1.043708							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1405	NASHVILLE	1/9/2015	1	Jan	586.144	2015	9	586144	586.144	20150112-0003263	No	No	0.586144							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1406	NASHVILLE	1/9/2015	1	Jan	395.54	2015	9	395540	395.54	20150112-0003234	No	No	0.39554							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1512	NASHVILLE	1/9/2015	1	Jan	322.331	2015	9	322331	322.331	20150114-0004099	No	No	0.322331							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1513	NASHVILLE	1/9/2015	1	Jan	545.564	2015	9	545564	545.564	20150113-0003631	No	No	0.545564							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1704	NASHVILLE	1/9/2015	1	Jan	671	2015	9	671000	671	20150113-0003638	No	No	0.671							
1/9/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1813	NASHVILLE	1/9/2015	1	Jan	575.83	2015	9	575830	575.83	20150112-0003264	No	No	0.57583							
1/12/2015	Jan-15	70  LYLE LN	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	80	2015	1	80000	80	20150112-0003306	No	No	0.08							
1/12/2015	Jan-15	148  COLEMONT CT	SINGLE FAMILY		ANTIOCH	1/12/2015	1	Jan	122.5	2015	1	122500	122.5	20150115-0004222	No	No	0.1225							
1/12/2015	Jan-15	309  SHADY CREEK LN	RESIDENTIAL CONDO		NASHVILLE	1/12/2015	1	Jan	265	2015	1	265000	265	20150115-0004342	No	No	0.265							
1/12/2015	Jan-15	133  ROBERT YOEST DR	SINGLE FAMILY		ANTIOCH	1/12/2015	1	Jan	90	2015	1	90000	90	20150116-0004874	No	No	0.09							
1/12/2015	Jan-15	7037  OAK BROOK TER	SINGLE FAMILY		BRENTWOOD	1/12/2015	1	Jan	211	2015	1	211000	211	20150114-0003858	No	No	0.211							
1/12/2015	Jan-15	4902  ELKINS AVE	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	523.5	2015	2	523500	523.5	20150114-0003818	No	No	0.5235							
1/12/2015	Jan-15	744  RICHFIELD DR	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	256	2015	2	256000	256	20150115-0004328	No	No	0.256							
1/12/2015	Jan-15	3901  WEST END AVE	RESIDENTIAL CONDO	407	NASHVILLE	1/12/2015	1	Jan	225	2015	2	225000	225	20150120-0005294	No	No	0.225							
1/12/2015	Jan-15	3163  PARTHENON AVE	RESIDENTIAL CONDO	204	NASHVILLE	1/12/2015	1	Jan	264.9	2015	2	264900	264.9	20150113-0003535	No	No	0.2649							
1/12/2015	Jan-15	839  DEWEES AVE	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	280	2015	2	280000	280	20150114-0003811	No	No	0.28							
1/12/2015	Jan-15	21  VAUGHNS GAP RD	RESIDENTIAL CONDO	114	NASHVILLE	1/12/2015	1	Jan	103	2015	2	103000	103	20150115-0004329	No	No	0.103							
1/12/2015	Jan-15	400  SHACKLEFORD CT	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	864	2015	2	864000	864	20150115-0004309	No	No	0.864							
1/12/2015	Jan-15	6820  HIGHWAY 70  S	RESIDENTIAL CONDO	404	NASHVILLE	1/12/2015	1	Jan	139.5	2015	2	139500	139.5	20150116-0004954	No	No	0.1395							
1/12/2015	Jan-15	4369  CHICKERING LN	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	1161.085	2015	2	1161085	1161.085	20150120-0005328	No	No	1.161085							
1/12/2015	Jan-15	5510  TENNESSEE AVE	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	138.5	2015	3	138500	138.5	20150114-0003873	No	No	0.1385							
1/12/2015	Jan-15	622  BIXLER AVE	DUPLEX		MADISON	1/12/2015	1	Jan	149	2015	6	149000	149	20150114-0004012	No	No	0.149							
1/12/2015	Jan-15	1415  ORDWAY PL	SINGLE FAMILY		NASHVILLE	1/12/2015	1	Jan	220	2015	6	220000	220	20150114-0004097	No	No	0.22							
1/12/2015	Jan-15	2616 B  AIRPARK DR	RESIDENTIAL CONDO		NASHVILLE	1/12/2015	1	Jan	402.9	2015	6	402900	402.9	20150120-0005381	No	No	0.4029							
1/12/2015	Jan-15	531  OLD LEBANON DIRT RD	SINGLE FAMILY		HERMITAGE	1/12/2015	1	Jan	205	2015	7	205000	205	20150114-0003980	No	No	0.205							
1/12/2015	Jan-15	4116  HUNTING DR	DUPLEX		HERMITAGE	1/12/2015	1	Jan	102	2015	7	102000	102	20150114-0003936	No	No	0.102							
1/12/2015	Jan-15	817  GINA BROOKE CT	SINGLE FAMILY		HERMITAGE	1/12/2015	1	Jan	110	2015	7	110000	110	20150115-0004299	No	No	0.11							
1/12/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1113	NASHVILLE	1/12/2015	1	Jan	515.013	2015	9	515013	515.013	20150114-0004105	No	No	0.515013							
1/12/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1509	NASHVILLE	1/12/2015	1	Jan	404.458	2015	9	404458	404.458	20150114-0004114	No	No	0.404458							
1/12/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1602	NASHVILLE	1/12/2015	1	Jan	820.807	2015	9	820807	820.807	20150114-0004112	No	No	0.820807							
1/13/2015	Jan-15	1980  CARLOSS DR	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	86	2015	1	86000	86	20150224- 001575	No	No	0.086							
1/13/2015	Jan-15	474  PARAGON MILLS RD	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	116	2015	1	116000	116	20150115-0004316	No	No	0.116							
1/13/2015	Jan-15	619  BAXTER LN	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	293	2015	1	293000	293	20150115-0004454	No	No	0.293							
1/13/2015	Jan-15	4008  CAMBRIDGE AVE	RESIDENTIAL CONDO		NASHVILLE	1/13/2015	1	Jan	225	2015	2	225000	225	20150116-0004703	No	No	0.225							
1/13/2015	Jan-15	88  VALLEY FRG	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	1162.5	2015	2	1162500	1162.5	20150114-0004079	No	Yes	1.1625							
1/13/2015	Jan-15	3000  HILLSBORO PIKE	RESIDENTIAL CONDO	101	NASHVILLE	1/13/2015	1	Jan	165	2015	2	165000	165	20150120-0005617	No	No	0.165							
1/13/2015	Jan-15	1819  LAUREL RIDGE DR	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	1372.05	2015	2	1372050	1372.05	20150114-0004071	No	No	1.37205							
1/13/2015	Jan-15	3175  BRIDGEPOINT DR	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	199.9	2015	4	199900	199.9	20150116-0004666	No	No	0.1999							
1/13/2015	Jan-15	105  MAVELLA CT	SINGLE FAMILY		GOODLETTSVILLE	1/13/2015	1	Jan	158	2015	5	158000	158	20150116-0004659	No	No	0.158							
1/13/2015	Jan-15	109  WELSHWOOD CT	SINGLE FAMILY		GOODLETTSVILLE	1/13/2015	1	Jan	135	2015	6	135000	135	20150114-0003989	No	No	0.135							
1/13/2015	Jan-15	1320  GREENFIELD AVE	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	229	2015	6	229000	229	20150115-0004415	No	No	0.229							
1/13/2015	Jan-15	1701  EVELYN AVE	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	175	2015	6	175000	175	20150115-0004245	No	No	0.175							
1/13/2015	Jan-15	205  CLEVELAND ST	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	170	2015	6	170000	170	20150115-0004176	No	No	0.17							
1/13/2015	Jan-15	5177  ROXBOROUGH DR	SINGLE FAMILY		HERMITAGE	1/13/2015	1	Jan	182.5	2015	8	182500	182.5	20150114-0003881	No	No	0.1825							
1/13/2015	Jan-15	4000  ANDERSON RD	RESIDENTIAL CONDO	46	NASHVILLE	1/13/2015	1	Jan	67.295	2015	8	67295	67.295	20150116-0004663	No	No	0.067295							
1/13/2015	Jan-15	1212  TWIN CIRCLE DR	SINGLE FAMILY		NASHVILLE	1/13/2015	1	Jan	140	2015	8	140000	140	20150115-0004165	No	No	0.14							
1/13/2015	Jan-15	1020  LONSWAY CIR	SINGLE FAMILY		ANTIOCH	1/13/2015	1	Jan	110	2015	8	110000	110	20150116-0004669	No	No	0.11							
1/13/2015	Jan-15	705  WINTER HAVEN CT	SINGLE FAMILY		ANTIOCH	1/13/2015	1	Jan	121	2015	8	121000	121	20150116-0004632	No	No	0.121							
1/13/2015	Jan-15	316  GROVEDALE TRCE	SINGLE FAMILY		ANTIOCH	1/13/2015	1	Jan	170	2015	8	170000	170	20150126-0007411	No	No	0.17							
1/13/2015	Jan-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	238	NASHVILLE	1/13/2015	1	Jan	144.8	2015	9	144800	144.8	20150121-0005856	No	No	0.1448							
1/14/2015	Jan-15	301  MCCALL ST	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	151	2015	1	151000	151	20150116-0004696	No	No	0.151							
1/14/2015	Jan-15	691  BREWER DR	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	160	2015	1	160000	160	20150121-0005846	No	No	0.16							
1/14/2015	Jan-15	426  LAZY CREEK LN	RESIDENTIAL CONDO		NASHVILLE	1/14/2015	1	Jan	245	2015	1	245000	245	20150116-0004641	No	No	0.245							
1/14/2015	Jan-15	1328  BARNES RD	SINGLE FAMILY		ANTIOCH	1/14/2015	1	Jan	153	2015	1	153000	153	20150116-0004715	No	No	0.153							
1/14/2015	Jan-15	6005  CANE SPRINGS RD	SINGLE FAMILY		ANTIOCH	1/14/2015	1	Jan	192.315	2015	1	192315	192.315	20150115-0004173	No	No	0.192315							
1/14/2015	Jan-15	108  WEST END CLOSE	RESIDENTIAL CONDO		NASHVILLE	1/14/2015	1	Jan	790	2015	2	790000	790	20150114-0004074	No	No	0.79							
1/14/2015	Jan-15	102  WYN OAK CIR	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	700	2015	2	700000	700	20150121-0005753	No	No	0.7							
1/14/2015	Jan-15	737  BENTON AVE	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	815	2015	2	815000	815	20150122-0006414	No	No	0.815							
1/14/2015	Jan-15	928 A  WALDKIRCH AVE	RESIDENTIAL CONDO		NASHVILLE	1/14/2015	1	Jan	392.5	2015	2	392500	392.5	20150115-0004437	Yes	Yes	0.3925							
1/14/2015	Jan-15	2304  ELLIOTT AVE	RESIDENTIAL CONDO	201	NASHVILLE	1/14/2015	1	Jan	179	2015	2	179000	179	20150116-0004685	No	No	0.179							
1/14/2015	Jan-15	6116  ROBIN HILL RD	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	480	2015	2	480000	480	20150116-0004581	No	No	0.48							
1/14/2015	Jan-15	1706  HILLMONT DR	DUPLEX		NASHVILLE	1/14/2015	1	Jan	410	2015	2	410000	410	20150116-0004643	No	No	0.41							
1/14/2015	Jan-15	1917  HEREFORD LN	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	249.36	2015	2	249360	249.36	20150115-0004174	No	No	0.24936							
1/14/2015	Jan-15	6008 A  LOUISIANA AVE	RESIDENTIAL CONDO		NASHVILLE	1/14/2015	1	Jan	314.9	2015	3	314900	314.9	20150121-0005962	No	No	0.3149							
1/14/2015	Jan-15	2110  CLIFF DR	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	123.333	2015	4	123333	123.333	20150130-0008866	No	No	0.123333							
1/14/2015	Jan-15	3121  MOOREWOOD DR	SINGLE FAMILY		NASHVILLE	1/14/2015	1	Jan	105	2015	5	105000	105	20150115-0004161	No	No	0.105							
