Zone	Parcel ID	Land Use	Property Address	Suite/ Condo   #	Property City	Sale Date	Sale Month	Month	Sale Day	sale year	date	value	Sale Group	Legal Reference	Sold As Vacant	Multiple Parcels Involved in Sale
3	091 06 0 046.00	SINGLE FAMILY	908  MARILYN RD		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	85000		20150109-0002551	No	No
6	053 09 0B 053.00	SINGLE FAMILY	1812  WILSON CAMP CIR		MADISON	1/8/2015	1	Jan	8	2015	1/8/2015	145900		20150113-0003477	No	No
6	071 12 0 147.00	SINGLE FAMILY	917  CHICKASAW AVE		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	76500		20150116-0004875	No	No
6	072 12 0 059.00	SINGLE FAMILY	146  PIEDMONT AVE		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	103000		20150108-0002077	No	No
6	073 09 0 161.00	SINGLE FAMILY	1986  UPLAND DR		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	219000		20150112-0002815	No	No
6	082 04 0 373.00	SINGLE FAMILY	912  MANILA AVE		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	119000		20150109-0002350	No	No
7	063 16 0A 046.00	SINGLE FAMILY	664  GRANWOOD BLVD		OLD HICKORY	1/8/2015	1	Jan	8	2015	1/8/2015	122000		20150109-0002479	No	No
7	064 12 0A 516.00	RESIDENTIAL CONDO	516  KNAPP FARM DR		HERMITAGE	1/8/2015	1	Jan	8	2015	1/8/2015	139900		20150114-0003932	No	No
7	108 02 0 019.00	SINGLE FAMILY	956  COLFAX DR		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	140000		20150109-0002600	No	No
8	109 05 0D 017.00	RESIDENTIAL CONDO	1545  LINCOYA BAY DR		NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	145000		20150109-0002648	No	No
9	093 09 0C 118.00	RESIDENTIAL CONDO	1212  LAUREL ST	1201	NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	998000		20150112-0003235	No	No
9	093 09 0C 223.00	RESIDENTIAL CONDO	1212  LAUREL ST	1901	NASHVILLE	1/8/2015	1	Jan	8	2015	1/8/2015	1040250		20150109-0002703	No	No
1	105 07 0 137.00	SINGLE FAMILY	1318  PILLOW ST		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	160000		20150114-0003796	Yes	No
1	105 16 0B 112.00	RESIDENTIAL CONDO	2197  NOLENSVILLE PIKE	112	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	124900		20150112-0002969	No	No
1	133 03 0 027.00	SINGLE FAMILY	3225  HOLBROOK DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	159900		20150114-0003841	No	No
1	146 08 0 178.00	SINGLE FAMILY	405  FIELDCREST DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	375000		20150127-0007608	No	No
1	148 05 0 033.00	SINGLE FAMILY	3779  TURLEY DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	119000		20150113-0003459	No	No
1	162 02 0 234.00	SINGLE FAMILY	170  SHEILA DR		ANTIOCH	1/9/2015	1	Jan	9	2015	1/9/2015	139900		20150116-0004624	No	No
1	173 11 0A 002.00	SINGLE FAMILY	2004  STANFORD VILLAGE DR		ANTIOCH	1/9/2015	1	Jan	9	2015	1/9/2015	194500		20150113-0003476	No	No
1	174 11 0A 123.00	SINGLE FAMILY	1253  BLAIRFIELD DR		ANTIOCH	1/9/2015	1	Jan	9	2015	1/9/2015	219000		20150116-0004657	No	No
2	091 15 0E 031.00	RESIDENTIAL CONDO	702  CENTERPOINT LN		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	399500		20150114-0003836	No	No
2	092 13 0 197.00	SINGLE FAMILY	318  33RD AVE N		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	210000		20150112-0002998	No	No
2	103 04 0 010.00	SINGLE FAMILY	4502  IDAHO AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	270000		20150112-0003320	No	No
2	103 15 0B 145.00	RESIDENTIAL CONDO	4487  POST PL	145	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	165000		20150113-0003484	No	No
2	103 16 0C 407.00	RESIDENTIAL CONDO	4225  HARDING PIKE	407	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	155000		20150121-0005726	No	No
2	104 01 0B 040.00	RESIDENTIAL CONDO	419  NORMANDY CIR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	270000		20150120-0005267	No	No
2	104 02 4A 102.00	RESIDENTIAL CONDO	3102  WEST END CIR	102	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	315000		20150115-0004347	No	No
2	105 05 0 375.00	SINGLE FAMILY	1025  SUMMIT AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	407500		20150113-0003602	No	No
2	105 14 0 242.00	SINGLE FAMILY	2310  LINDELL AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	305500		20150121-0005864	No	No
2	115 08 0 061.00	SINGLE FAMILY	742  VOSSWOOD DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	1125000		20150112-0003076	No	No
2	116 03 0B 151.00	RESIDENTIAL CONDO	4505  HARDING PIKE	151	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	205000		20150114-0003815	No	No
2	117 04 0F 002.00	RESIDENTIAL CONDO	1813  ROSEWOOD AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	560000		20150114-0003945	No	No
2	117 09 0 130.00	SINGLE FAMILY	3716  SYCAMORE LN		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	725000		20150114-0003915	No	No
2	118 06 0F 002.00	RESIDENTIAL CONDO	828 A  CLAYTON AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	529000		20150113-0003329	No	No
2	128 12 0B 011.00	SINGLE FAMILY	608  SUMMIT OAKS CT		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	334056		20150121-0005900	No	No
2	130 01 0 082.00	SINGLE FAMILY	140  WINDSOR DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	725000		20150112-0003237	No	No
2	131 06 0B 010.00	SINGLE FAMILY	28  BELCARO CIR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	425000		20150112-0003270	No	No
2	141 05 0A 522.00	SINGLE FAMILY	2001  LEEDS LN		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	268680		20150112-0003009	No	No
2	141 06 0A 046.00	SINGLE FAMILY	7729  POPLAR RIDGE DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	187500		20150112-0002911	No	No
2	142 07 0A 125.00	RESIDENTIAL CONDO	125  WESTERLY DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	121500		20150114-0004032	No	No
2	142 15 0A 005.00	RESIDENTIAL CONDO	110  BELLEVUE RD	5	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	87000		20150113-0003514	No	No
2	146 09 0 009.00	SINGLE FAMILY	4975  TYNE RIDGE CT		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	645000		20150113-0003481	No	No
3	081 07 0 214.00	DUPLEX	1831  16TH AVE N		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	67200		20150113-0003633	No	No
3	081 15 0 311.00	SINGLE FAMILY	1729  UNDERWOOD ST		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	47000		20150116-0004646	No	No
3	091 06 0 369.00	SINGLE FAMILY	5602 A  KENTUCKY AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	316700		20150112-0002995	No	No
3	091 11 0 135.00	SINGLE FAMILY	5316  INDIANA AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	125000		20150109-0002670	No	No
3	092 06 0 296.00	SINGLE FAMILY	814  31ST AVE N		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	12000		20150113-0003547	No	No
3	126 15 0B 270.00	SINGLE FAMILY	8140  BOONE TRCE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	195000		20150112-0003225	No	No
5	050 15 0 096.00	SINGLE FAMILY	3225  CRISLYNNDALE DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	75000		20150116-0004627	No	No
5	050 15 0 204.00	SINGLE FAMILY	301  OAKVIEW DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	117900		20150112-0003265	No	No
6	033 12 0 020.00	SINGLE FAMILY	432  GATES RD		GOODLETTSVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	118000		20150112-0002822	No	No
6	051 02 0 021.00	SINGLE FAMILY	500  VANTREASE RD		MADISON	1/9/2015	1	Jan	9	2015	1/9/2015	218000		20150113-0003479	No	No
6	061 15 0 280.00	SINGLE FAMILY	1307  NEWMAN AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	135000		20150109-0002699	No	No
6	071 15 0 233.00	SINGLE FAMILY	1404  LISCHEY AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	160000		20150113-0003509	No	No
6	072 09 0 399.00	SINGLE FAMILY	1011  CAROLYN AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	299900		20150113-0003490	No	No
6	082 15 0A 099.00	RESIDENTIAL CONDO	2115  YEAMAN PL	512	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	205310		20150112-0003274	No	No
6	083 02 0 289.00	SINGLE FAMILY	314  CHAPEL AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	375000		20150114-0003821	No	No
6	094 02 0 059.00	SINGLE FAMILY	1705  EASTSIDE AVE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	446000		20150113-0003562	No	No
7	043 04 0 038.00	SINGLE FAMILY	403  KEETON AVE		OLD HICKORY	1/9/2015	1	Jan	9	2015	1/9/2015	112000		20150112-0003193	No	No
7	063 16 0B 014.00	SINGLE FAMILY	1608  AARONWOOD DR		OLD HICKORY	1/9/2015	1	Jan	9	2015	1/9/2015	148000		20150114-0003852	No	No
7	073 16 0A 105.00	RESIDENTIAL CONDO	105  CUMBERLAND TRCE		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	124000		20150115-0004312	No	No
7	084 04 0 037.00	SINGLE FAMILY	2804  GLENOAKS DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	245000		20150122-0006276	No	No
7	095 03 0A 032.00	RESIDENTIAL CONDO	2258  LEBANON PIKE	32	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	74000		20150114-0003789	No	No
7	095 08 0 134.00	SINGLE FAMILY	2550  HIBBITTS RD		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	125000		20150120-0005284	No	No
7	096 10 0 048.00	SINGLE FAMILY	625  COTTONWOOD DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	63000		20150115-0004432	No	No
7	096 11 0A 055.00	RESIDENTIAL CONDO	328  HICKORY PL		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	87000		20150116-0004664	No	No
8	098 06 0A 216.00	SINGLE FAMILY	1624  ROBINDALE DR		HERMITAGE	1/9/2015	1	Jan	9	2015	1/9/2015	256300		20150113-0003523	No	No
8	107 13 0A 045.00	RESIDENTIAL CONDO	945  COARSEY DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	41000		20150113-0003613	No	No
8	122 01 0A 339.00	RESIDENTIAL CONDO	238  BUCK RUN DR		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	125000		20150116-0004872	No	No
8	163 02 0B 089.00	SINGLE FAMILY	732  FRODO LN		ANTIOCH	1/9/2015	1	Jan	9	2015	1/9/2015	194731		20150114-0003809	No	No
8	175 06 0A 120.00	SINGLE FAMILY	5157  PRESERVE BLVD		ANTIOCH	1/9/2015	1	Jan	9	2015	1/9/2015	137000		20150114-0003979	No	No
9	081 08 2M 001.00	RESIDENTIAL CONDO	506 A  BUCHANAN ST		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	445000		20150123-0006655	No	No
9	081 12 0T 365.00	RESIDENTIAL CONDO	1350  ROSA L PARKS BLVD	365	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	191000		20150114-0003845	No	No
9	082 09 0J 310.00	RESIDENTIAL CONDO	310  VAN BUREN ST		NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	335000		20150113-0003643	No	No
9	093 06 1J 182.00	RESIDENTIAL CONDO	415  CHURCH ST	2115	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	430000		20150123-0006733	No	No
9	093 09 0C 129.00	RESIDENTIAL CONDO	1212  LAUREL ST	1212	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	309371		20150113-0003625	No	No
9	093 09 0C 148.00	RESIDENTIAL CONDO	1212  LAUREL ST	1401	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	1043708		20150112-0003231	No	No
9	093 09 0C 152.00	RESIDENTIAL CONDO	1212  LAUREL ST	1405	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	586144		20150112-0003263	No	No
9	093 09 0C 153.00	RESIDENTIAL CONDO	1212  LAUREL ST	1406	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	395540		20150112-0003234	No	No
9	093 09 0C 174.00	RESIDENTIAL CONDO	1212  LAUREL ST	1512	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	322331		20150114-0004099	No	No
9	093 09 0C 175.00	RESIDENTIAL CONDO	1212  LAUREL ST	1513	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	545564		20150113-0003631	No	No
9	093 09 0C 196.00	RESIDENTIAL CONDO	1212  LAUREL ST	1704	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	671000		20150113-0003638	No	No
9	093 09 0C 220.00	RESIDENTIAL CONDO	1212  LAUREL ST	1813	NASHVILLE	1/9/2015	1	Jan	9	2015	1/9/2015	575830		20150112-0003264	No	No
1	106 14 0 118.00	SINGLE FAMILY	70  LYLE LN		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	80000		20150112-0003306	No	No
1	148 14 0 325.00	SINGLE FAMILY	148  COLEMONT CT		ANTIOCH	1/12/2015	1	Jan	12	2015	1/12/2015	122500		20150115-0004222	No	No
1	161 13 0B 309.00	RESIDENTIAL CONDO	309  SHADY CREEK LN		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	265000		20150115-0004342	No	No
1	162 06 0 317.00	SINGLE FAMILY	133  ROBERT YOEST DR		ANTIOCH	1/12/2015	1	Jan	12	2015	1/12/2015	90000		20150116-0004874	No	No
1	181 10 0A 131.00	SINGLE FAMILY	7037  OAK BROOK TER		BRENTWOOD	1/12/2015	1	Jan	12	2015	1/12/2015	211000		20150114-0003858	No	No
2	091 15 0 272.00	SINGLE FAMILY	4902  ELKINS AVE		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	523500		20150114-0003818	No	No
2	102 16 0 036.00	SINGLE FAMILY	744  RICHFIELD DR		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	256000		20150115-0004328	No	No
2	103 16 0A 047.00	RESIDENTIAL CONDO	3901  WEST END AVE	407	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	225000		20150120-0005294	No	No
2	104 02 0Z 204.00	RESIDENTIAL CONDO	3163  PARTHENON AVE	204	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	264900		20150113-0003535	No	No
2	118 02 0 087.00	SINGLE FAMILY	839  DEWEES AVE		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	280000		20150114-0003811	No	No
2	129 15 0A 114.00	RESIDENTIAL CONDO	21  VAUGHNS GAP RD	114	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	103000		20150115-0004329	No	No
2	131 03 0R 001.00	SINGLE FAMILY	400  SHACKLEFORD CT		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	864000		20150115-0004309	No	No
2	143 10 0D 404.00	RESIDENTIAL CONDO	6820  HIGHWAY 70  S	404	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	139500		20150116-0004954	No	No
2	144 10 0 005.00	SINGLE FAMILY	4369  CHICKERING LN		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	1161085		20150120-0005328	No	No
3	091 06 0 263.00	SINGLE FAMILY	5510  TENNESSEE AVE		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	138500		20150114-0003873	No	No
6	043 09 0 114.00	DUPLEX	622  BIXLER AVE		MADISON	1/12/2015	1	Jan	12	2015	1/12/2015	149000		20150114-0004012	No	No
6	083 09 0 287.00	SINGLE FAMILY	1415  ORDWAY PL		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	220000		20150114-0004097	No	No
6	084 01 0B 001.00	RESIDENTIAL CONDO	2616 B  AIRPARK DR		NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	402900		20150120-0005381	No	No
7	086 03 0 076.00	SINGLE FAMILY	531  OLD LEBANON DIRT RD		HERMITAGE	1/12/2015	1	Jan	12	2015	1/12/2015	205000		20150114-0003980	No	No
7	086 10 0 064.00	DUPLEX	4116  HUNTING DR		HERMITAGE	1/12/2015	1	Jan	12	2015	1/12/2015	102000		20150114-0003936	No	No
7	087 13 0 018.00	SINGLE FAMILY	817  GINA BROOKE CT		HERMITAGE	1/12/2015	1	Jan	12	2015	1/12/2015	110000		20150115-0004299	No	No
9	093 09 0C 115.00	RESIDENTIAL CONDO	1212  LAUREL ST	1113	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	515013		20150114-0004105	No	No
9	093 09 0C 171.00	RESIDENTIAL CONDO	1212  LAUREL ST	1509	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	404458		20150114-0004114	No	No
9	093 09 0C 179.00	RESIDENTIAL CONDO	1212  LAUREL ST	1602	NASHVILLE	1/12/2015	1	Jan	12	2015	1/12/2015	820807		20150114-0004112	No	No
1	106 14 0 042.00	SINGLE FAMILY	1980  CARLOSS DR		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	86000		20150224- 001575	No	No
1	133 11 0 068.00	SINGLE FAMILY	474  PARAGON MILLS RD		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	116000		20150115-0004316	No	No
1	160 07 0 018.00	SINGLE FAMILY	619  BAXTER LN		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	293000		20150115-0004454	No	No
2	103 08 0F 003.00	RESIDENTIAL CONDO	4008  CAMBRIDGE AVE		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	225000		20150116-0004703	No	No
2	116 08 0D 088.01	SINGLE FAMILY	88  VALLEY FRG		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	1162500		20150114-0004079	No	Yes
2	117 03 0A 101.00	RESIDENTIAL CONDO	3000  HILLSBORO PIKE	101	NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	165000		20150120-0005617	No	No
2	145 06 0 009.00	SINGLE FAMILY	1819  LAUREL RIDGE DR		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	1372050		20150114-0004071	No	No
4	059 04 0A 105.00	SINGLE FAMILY	3175  BRIDGEPOINT DR		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	199900		20150116-0004666	No	No
5	018 12 0A 019.00	SINGLE FAMILY	105  MAVELLA CT		GOODLETTSVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	158000		20150116-0004659	No	No
6	026 07 0 059.00	SINGLE FAMILY	109  WELSHWOOD CT		GOODLETTSVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	135000		20150114-0003989	No	No
6	072 03 0 334.00	SINGLE FAMILY	1320  GREENFIELD AVE		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	229000		20150115-0004415	No	No
6	072 07 0 309.00	SINGLE FAMILY	1701  EVELYN AVE		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	175000		20150115-0004245	No	No
6	082 03 0 141.00	SINGLE FAMILY	205  CLEVELAND ST		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	170000		20150115-0004176	No	No
8	098 01 0 067.00	SINGLE FAMILY	5177  ROXBOROUGH DR		HERMITAGE	1/13/2015	1	Jan	13	2015	1/13/2015	182500		20150114-0003881	No	No
8	136 03 0A 046.00	RESIDENTIAL CONDO	4000  ANDERSON RD	46	NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	67295		20150116-0004663	No	No
8	149 12 0B 009.00	SINGLE FAMILY	1212  TWIN CIRCLE DR		NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	140000		20150115-0004165	No	No
8	150 09 0A 104.00	SINGLE FAMILY	1020  LONSWAY CIR		ANTIOCH	1/13/2015	1	Jan	13	2015	1/13/2015	110000		20150116-0004669	No	No
8	150 11 0 209.00	SINGLE FAMILY	705  WINTER HAVEN CT		ANTIOCH	1/13/2015	1	Jan	13	2015	1/13/2015	121000		20150116-0004632	No	No
8	164 07 0A 138.00	SINGLE FAMILY	316  GROVEDALE TRCE		ANTIOCH	1/13/2015	1	Jan	13	2015	1/13/2015	170000		20150126-0007411	No	No
9	081 12 0T 238.00	RESIDENTIAL CONDO	1350  ROSA L PARKS BLVD	238	NASHVILLE	1/13/2015	1	Jan	13	2015	1/13/2015	144800		20150121-0005856	No	No
1	133 02 0 334.00	SINGLE FAMILY	301  MCCALL ST		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	151000		20150116-0004696	No	No
1	147 14 0 138.00	SINGLE FAMILY	691  BREWER DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	160000		20150121-0005846	No	No
1	161 13 0B 426.00	RESIDENTIAL CONDO	426  LAZY CREEK LN		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	245000		20150116-0004641	No	No
1	172 04 0 019.00	SINGLE FAMILY	1328  BARNES RD		ANTIOCH	1/14/2015	1	Jan	14	2015	1/14/2015	153000		20150116-0004715	No	No
1	174 11 0B 001.00	SINGLE FAMILY	6005  CANE SPRINGS RD		ANTIOCH	1/14/2015	1	Jan	14	2015	1/14/2015	192315		20150115-0004173	No	No
2	104 09 0N 011.00	RESIDENTIAL CONDO	108  WEST END CLOSE		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	790000		20150114-0004074	No	No
2	104 14 0G 152.00	SINGLE FAMILY	102  WYN OAK CIR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	700000		20150121-0005753	No	No
2	105 10 0 317.00	SINGLE FAMILY	737  BENTON AVE		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	815000		20150122-0006414	No	No
2	105 13 4A 001.00	RESIDENTIAL CONDO	928 A  WALDKIRCH AVE		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	392500		20150115-0004437	Yes	Yes
2	105 14 0B 005.00	RESIDENTIAL CONDO	2304  ELLIOTT AVE	201	NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	179000		20150116-0004685	No	No
2	115 12 0 085.00	SINGLE FAMILY	6116  ROBIN HILL RD		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	480000		20150116-0004581	No	No
2	117 15 0 030.00	DUPLEX	1706  HILLMONT DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	410000		20150116-0004643	No	No
2	141 05 0A 516.00	SINGLE FAMILY	1917  HEREFORD LN		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	249360		20150115-0004174	No	No
3	091 02 0F 001.00	RESIDENTIAL CONDO	6008 A  LOUISIANA AVE		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	314900		20150121-0005962	No	No
4	070 13 0 112.00	SINGLE FAMILY	2110  CLIFF DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	123333		20150130-0008866	No	No
5	060 02 0 135.00	SINGLE FAMILY	3121  MOOREWOOD DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	105000		20150115-0004161	No	No
6	052 01 0A 113.00	RESIDENTIAL CONDO	113  COVENTRY WOODS DR		MADISON	1/14/2015	1	Jan	14	2015	1/14/2015	81000		20150116-0004679	No	No
6	071 16 0 263.00	SINGLE FAMILY	1204  N 8TH ST		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	336458		20150114-0004108	No	No
6	072 11 0 488.00	DUPLEX	1512  ANDY ST		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	94500		20150116-0004775	No	No
6	072 12 0 309.00	SINGLE FAMILY	1932  UPLAND DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	165000		20150130-0009073	No	No
6	072 16 0G 001.00	RESIDENTIAL CONDO	2102 A  PORTER RD		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	420000		20150121-0005896	No	No
6	083 09 0 273.00	SINGLE FAMILY	1418  CALVIN AVE		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	200000		20150115-0004213	No	No
7	044 01 0 023.00	SINGLE FAMILY	137  SCENIC VIEW RD		OLD HICKORY	1/14/2015	1	Jan	14	2015	1/14/2015	50000		20150115-0004465	No	No
7	052 13 0B 350.00	SINGLE FAMILY	2618  RIVER MEADE WAY		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	142000		20150116-0004620	No	No
7	053 02 0 005.00	SINGLE FAMILY	1204  FOWLER ST		OLD HICKORY	1/14/2015	1	Jan	14	2015	1/14/2015	70983		20150115-0004466	No	No
7	064 13 0B 125.00	SINGLE FAMILY	4612  CONWAY CT		OLD HICKORY	1/14/2015	1	Jan	14	2015	1/14/2015	129612		20150123-0006667	No	No
7	085 12 0A 036.00	SINGLE FAMILY	3113  RIVERS EDGE DR		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	205000		20150116-0004573	No	No
7	095 05 0A 023.00	SINGLE FAMILY	1809  MEADOW CLF		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	134400		20150120-0005343	No	No
8	135 12 0A 017.00	RESIDENTIAL CONDO	2033  NASHBORO BLVD		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	65000		20150115-0004270	No	Yes
8	135 12 0A 062.00	RESIDENTIAL CONDO	2031 G  NASHBORO BLVD		NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	65000		20150115-0004270	No	Yes
8	149 15 0B 049.00	RESIDENTIAL CONDO	1515  BRIDGECREST DR	308	ANTIOCH	1/14/2015	1	Jan	14	2015	1/14/2015	118000		20150116-0004604	No	No
8	163 02 0A 035.00	SINGLE FAMILY	5172  HIGHLANDER DR		ANTIOCH	1/14/2015	1	Jan	14	2015	1/14/2015	132000		20150116-0004675	No	No
9	093 06 0A 012.00	RESIDENTIAL CONDO	301  DEMONBREUN ST	209	NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	186000		20150116-0004601	No	No
9	093 06 1J 031.00	RESIDENTIAL CONDO	415  CHURCH ST	1114	NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	440000		20150121-0005999	No	No
9	093 09 0C 194.00	RESIDENTIAL CONDO	1212  LAUREL ST	1702	NASHVILLE	1/14/2015	1	Jan	14	2015	1/14/2015	826840		20150115-0004398	No	No
